"treatment","rank","total","precent"
"X5XE..BRD.BRD.K47557313.001.02.7.",3400,6482,52.4529466214131
"PP.1..BRD.BRD.K47598052.001.15.8.",-1,7373,-0.01356300013563
"DIPYROCETYL..BRD.BRD.K47608922.001.05.9.",4881,9290,52.54036598493
"BROMHEXINE..BRD.BRD.K47631482.003.06.2.",8328,9949,83.7069052166047
"DEXAMETHASONE.ACETATE..BRD.BRD.K47635719.001.21.1.",-1,6344,-0.0157629255989912
"FLAVOXATE..BRD.BRD.K47639036.003.06.6.",5088,10392,48.9607390300231
"PICLAMILAST..BRD.BRD.K47642186.001.01.3.",6061,9192,65.937771975631
"EMD.386088..BRD.BRD.K47659338.003.02.8.",-1,4858,-0.0205846027171676
"BROMFENAC..BRD.BRD.K47679368.236.01.7.",-1,7346,-0.0136128505309012
"BIPENAMOL..BRD.BRD.K47690382.001.03.0.",3378,7952,42.4798792756539
"WDR5.0103..BRD.BRD.K47726410.001.01.2.",-1,9397,-0.0106416941577099
"PENCICLOVIR..BRD.BRD.K47780086.001.07.9.",-1,8913,-0.0112195669247167
"AF38469..BRD.BRD.K47816470.001.01.8.",-1,12888,-0.00775915580384854
"AMPRENAVIR..BRD.BRD.K47827687.001.02.2.",-1,9362,-0.010681478316599
"FLOXURIDINE..BRD.BRD.K47832606.001.30.1.",388,8133,4.77068732325095
"PODOPHYLLOTOXIN..BRD.BRD.K47869605.001.32.0.",915,10367,8.82608276261213
"BEPHENIUM.HYDROXYNAPHTHOATE..BRD.BRD.K47878171.086.06.0.",1286,7922,16.2332744256501
"NALIDIXIC.ACID..BRD.BRD.K47886988.001.21.4.",-1,6590,-0.0151745068285281
"NITENPYRAM..BRD.BRD.K47887731.001.01.4.",5042,10866,46.4016197312719
"VERCIRNON..BRD.BRD.K47929404.001.01.0.",1742,10774,16.1685539261184
"PIRIBEDIL..BRD.BRD.K47936004.003.11.4.",-1,9291,-0.0107631040792164
"MIRABEGRON..BRD.BRD.K47949423.001.03.1.",317,7686,4.12438199323445
"BALAPIRAVIR..BRD.BRD.K47976015.001.01.2.",-1,9979,-0.0100210441928049
"TROMETAMOL..BRD.BRD.K47978074.001.02.4.",1497,8177,18.3074477192124
"BX.795..BRD.BRD.K47983010.001.15.3.",2042,8604,23.7331473733147
"PHA.568487..BRD.BRD.K48053228.051.02.9.",-1,7377,-0.0135556459265284
"YM.298198.DESMETHYL..BRD.BRD.K48059230.003.03.9.",-1,9205,-0.0108636610537751
"TAK.960..BRD.BRD.K48059512.003.01.0.",1293,10804,11.9677897075157
"BENZTROPINE.MESYLATE..BRD.BRD.K48061146.066.01.7.",-1,7793,-0.0128320287437444
"GSK2801..BRD.BRD.K48062199.001.01.8.",6499,11912,54.5584284754869
"TENELIGLIPTIN..BRD.BRD.K48068743.001.01.6.",-1,8189,-0.0122115032360484
"FH.535..BRD.BRD.K48112880.001.04.9.",-1,8842,-0.0113096584483149
"CEBRANOPADOL..BRD.BRD.K48141473.001.01.7.",24,7534,0.318555880010619
"PROPYLTHIOURACIL..BRD.BRD.K48168960.001.19.2.",-1,10841,-0.00922424130615257
"AMELTOLIDE..BRD.BRD.K48173020.001.01.8.",3559,9435,37.7212506624271
"ML.281..BRD.BRD.K48188942.001.03.7.",4248,10836,39.202657807309
"ETHINYL.ESTRADIOL..BRD.BRD.K48195008.001.19.9.",515,8619,5.97517113354217
"TECASTEMIZOLE..BRD.BRD.K48195801.001.01.6.",2164,8971,24.1221714413109
"CC.930..BRD.BRD.K48213016.001.01.8.",-1,7423,-0.0134716421931833
"DIATRIZOIC.ACID..BRD.BRD.K48247567.001.01.9.",-1,8859,-0.0112879557512135
"ZONISAMIDE..BRD.BRD.K48300629.001.14.5.",-1,7799,-0.0128221566867547
"X6.7.DEHYDRO.17.ACETOXY.PROGESTERONE..BRD.BRD.K48329353.001.01.3.",9670,11497,84.1088979733844
"FEBUXOSTAT..BRD.BRD.K48367671.001.05.9.",-1,11218,-0.0089142449634516
"VU1545..BRD.BRD.K48371964.001.06.5.",-1,10051,-0.00994925878022087
"JW.642..BRD.BRD.K48424871.001.04.9.",-1,8589,-0.0116427989288625
"PIPOTIAZINE.PALMITATE..BRD.BRD.K48429278.001.01.3.",3373,7786,43.3213460056512
"CNX.774..BRD.BRD.K48443249.001.01.0.",1258,9605,13.0973451327434
"Y.29794..BRD.BRD.K48449073.034.03.9.",-1,9132,-0.0109505037231713
"XMD17.109..BRD.BRD.K48449981.001.02.7.",-1,7838,-0.012758356723654
"SRT2104..BRD.BRD.K48452630.001.01.8.",9664,10676,90.5207943049831
"CEFMETAZOLE..BRD.BRD.K48470486.236.11.6.",-1,7973,-0.0125423303649818
"YM.201636..BRD.BRD.K48488978.001.05.3.",4345,6507,66.7742431227908
"VU0155069..BRD.BRD.K48535733.003.01.2.",903,8916,10.1278600269179
"METHYLDOPA..BRD.BRD.K48578705.001.16.8.",-1,8892,-0.0112460638776428
"METHYLDOPA..BRD.BRD.K48578705.001.17.6.",-1,11546,-0.00866100814134765
"METHSCOPOLAMINE..BRD.BRD.K48619321.004.16.8.",-1,9783,-0.0102218133496882
"BAY.11.7085..BRD.BRD.K48684885.001.04.2.",344,9774,3.5195416410886
"NU.1025..BRD.BRD.K48692744.001.02.0.",-1,10429,-0.00958864704190239
"DILAZEP..BRD.BRD.K48722258.300.10.2.",760,10283,7.39083924924633
"ILOPERIDONE..BRD.BRD.K48722833.001.07.6.",-1,6138,-0.0162919517758227
"MACITENTAN..BRD.BRD.K48812570.001.02.3.",1231,13261,9.28285951285725
"S26948..BRD.BRD.K48826825.001.01.8.",-1,7984,-0.0125250501002004
"OMDM.2..BRD.BRD.K48830578.001.01.9.",9209,9364,98.3447244767193
"PIM.1.INHIBITOR.2..BRD.BRD.K48832421.001.03.9.",2458,10669,23.0387102821258
"LIGUSTILIDE..BRD.BRD.K48875051.001.01.0.",191,8233,2.31993198105186
"CG.400549..BRD.BRD.K48888725.001.01.9.",4255,7555,56.3203176704169
"SASAPYRINE..BRD.BRD.K48892307.001.04.1.",-1,5334,-0.0187476565429321
"LAROPIPRANT..BRD.BRD.K48894757.001.01.8.",-1,8647,-0.0115647045217995
"MADRASIN..BRD.BRD.K48905682.001.11.1.",-1,10174,-0.00982897582071948
"RIODOXOL..BRD.BRD.K48963429.001.01.9.",6064,8329,72.8058590467043
"CYTOCHLOR..BRD.BRD.K48988407.001.01.2.",7106,7523,94.4569985378174
"PENTACOSANOIC.ACID..BRD.BRD.K48996094.001.01.3.",6115,11391,53.6827319813888
"PSB.1115..BRD.BRD.K49027941.001.01.1.",-1,9450,-0.0105820105820106
"CB.5083..BRD.BRD.K49048664.001.01.2.",4633,10121,45.7761090801304
"CGS.15943..BRD.BRD.K49049886.001.08.7.",-1,8144,-0.012278978388998
"A66..BRD.BRD.K49055432.001.04.2.",-1,7937,-0.0125992188484314
"SECURININE..BRD.BRD.K49071277.001.04.7.",-1,8017,-0.0124734938256206
"NINTEDANIB..BRD.BRD.K49075727.001.08.5.",5070,10215,49.632892804699
"ETRETINATE..BRD.BRD.K49076555.001.05.6.",-1,10211,-0.00979336010185095
"SB.772077B..BRD.BRD.K49110935.300.01.9.",-1,12153,-0.00822842096601662
"PRAZOSIN..BRD.BRD.K49111258.003.29.7.",-1,6420,-0.0155763239875389
"TMPH..BRD.BRD.K49119234.003.02.6.",-1,9060,-0.011037527593819
"CV.1808..BRD.BRD.K49197823.001.09.8.",3513,9071,38.7278139124683
"GSK2636771..BRD.BRD.K49215523.001.04.2.",-1,8921,-0.0112095056608004
"X6.IODO.NORDIHYDROCAPSAICIN..BRD.BRD.K49236613.001.02.3.",5867,6729,87.1897755981572
"DCC.2618..BRD.BRD.K49246350.001.01.1.",-1,8403,-0.011900511722004
"BIBU.1361..BRD.BRD.K49294207.300.03.8.",-1,5716,-0.0174947515745276
"RIBITOL..BRD.BRD.K49313711.001.05.4.",2292,8387,27.3280076308573
"DASATINIB..BRD.BRD.K49328571.001.15.0.",2996,6779,44.1953090426317
"ETOFIBRATE..BRD.BRD.K49338325.001.03.4.",4991,6641,75.1543442252673
"THIOGUANINE..BRD.BRD.K49350383.001.13.7.",1335,9183,14.5377327670696
"PIK.75..BRD.BRD.K49371609.003.03.8.",765,5897,12.9726979820248
"MOFEZOLAC..BRD.BRD.K49372556.001.04.1.",-1,5890,-0.0169779286926995
"WWL.113..BRD.BRD.K49389158.001.01.3.",3423,8434,40.5857244486602
"LEVETIRACETAM..BRD.BRD.K49404994.001.10.9.",-1,8868,-0.01127649977447
"PILARALISIB..BRD.BRD.K49456274.001.01.9.",1842,9025,20.409972299169
"X10058.F4..BRD.BRD.K49460120.001.02.5.",-1,8361,-0.0119602918311207
"TCS.21311..BRD.BRD.K49461364.001.01.0.",4780,7994,59.794846134601
"COT.INHIBITOR.2..BRD.BRD.K49468759.001.04.2.",-1,6400,-0.015625
"GALANTAMINE..BRD.BRD.K49481516.004.18.3.",-1,9443,-0.0105898549189876
"SEP.227900..BRD.BRD.K49504902.001.01.6.",7936,8781,90.3769502334586
"IMMETHRIDINE..BRD.BRD.K49519092.303.03.0.",7172,11646,61.5833762665293
"LY2140023..BRD.BRD.K49519144.001.04.6.",8846,11769,75.163565298666
"ALFACALCIDOL..BRD.BRD.K49522529.001.02.9.",4840,6352,76.1964735516373
"ALFACALCIDOL..BRD.BRD.K49522529.001.03.7.",-1,6705,-0.0149142431021626
"X4.4.PENTAMETHYLENEPIPERIDINE..BRD.BRD.K49545903.003.01.4.",-1,7761,-0.0128849375080531
"CAREBASTINE..BRD.BRD.K49554218.001.01.0.",961,10488,9.16285278413425
"BMS.707035..BRD.BRD.K49555808.001.03.9.",2631,6426,40.9430438842204
"SB.747651A..BRD.BRD.K49597925.300.01.9.",8685,13148,66.0556738667478
"TYRPHOSTIN.AG.18..BRD.BRD.K49657628.001.14.8.",4469,7141,62.5822713905615
"TMC647055..BRD.BRD.K49659468.436.01.2.",-1,10288,-0.00972006220839813
"CLARITHROMYCIN..BRD.BRD.K49668410.001.18.8.",7264,8412,86.3528292914883
"BX.912..BRD.BRD.K49669041.001.08.4.",365,10098,3.61457714398891
"KETANSERIN..BRD.BRD.K49671696.045.08.5.",7657,9291,82.4130879345603
"TTNPB..BRD.BRD.K49685476.001.15.9.",6972,7826,89.087656529517
"SNAP.94847..BRD.BRD.K49702221.003.01.6.",602,6984,8.61970217640321
"AGMATINE..BRD.BRD.K49738308.065.04.9.",-1,11829,-0.0084537999830924
"X4.HYDROXY.PHENAZONE..BRD.BRD.K49759007.001.11.9.",4609,10963,42.0414120222567
"DECAMETHONIUM..BRD.BRD.K49783248.303.08.4.",7534,11632,64.7696011004127
"HECLIN..BRD.BRD.K49788188.001.02.9.",5242,10019,52.3205908773331
"CASPOFUNGIN.ACETATE..BRD.BRD.K49793107.402.02.6.",-1,11339,-0.00881911985183879
"BENAZEPRIL..BRD.BRD.K49807096.003.15.5.",2486,9242,26.8989396234581
"NSC.9965..BRD.BRD.K49811169.004.06.6.",2482,8615,28.8102147417295
"ETOFYLLINE.CLOFIBRATE..BRD.BRD.K49840922.001.05.1.",4456,8397,53.0665713945457
"ROSOXACIN..BRD.BRD.K49841478.001.01.6.",-1,11677,-0.00856384345294168
"PD.0325901..BRD.BRD.K49865102.001.08.4.",-1,4615,-0.0216684723726977
"CEPHAPIRIN..BRD.BRD.K49880111.236.09.2.",3103,10215,30.3768967205091
"WYE.687..BRD.BRD.K49900195.300.02.9.",-1,5317,-0.018807598269701
"LMK.235..BRD.BRD.K49921286.001.02.6.",5616,6586,85.2717886425752
"GR.113808..BRD.BRD.K49945136.001.10.0.",8305,10400,79.8557692307692
"MESNA..BRD.BRD.K49954789.001.02.9.",3298,9494,34.7377290920581
"BAICALIN..BRD.BRD.K49962337.001.01.1.",-1,7929,-0.0126119308866187
"BAICALIN..BRD.BRD.K49962337.001.02.9.",2766,7749,35.6949283778552
"PHA.767491..BRD.BRD.K50000283.001.04.4.",2518,7816,32.2159672466735
"GW.627368..BRD.BRD.K50005760.001.01.1.",-1,9869,-0.0101327388793191
"POZIOTINIB..BRD.BRD.K50010139.001.02.3.",-1,6128,-0.0163185378590078
"RS.67506..BRD.BRD.K50018155.003.02.1.",-1,8099,-0.0123472033584393
"PF.04447943..BRD.BRD.K50031829.001.01.6.",3293,7434,44.2964756524079
"DOCOSANOL..BRD.BRD.K50050533.001.02.1.",-1,6525,-0.0153256704980843
"HALOPEMIDE..BRD.BRD.K50055394.001.03.6.",3284,6576,49.9391727493917
"ABIRATERONE..BRD.BRD.K50071428.001.03.3.",1754,8703,20.1539698954384
"BORONOPHENYLALANINE..BRD.BRD.K50122911.001.01.2.",-1,11447,-0.00873591333973967
"TOLFENAMIC.ACID..BRD.BRD.K50133271.001.18.7.",-1,6953,-0.0143822810297713
"GBR.12935..BRD.BRD.K50135270.300.02.3.",-1,9142,-0.0109385254867644
"NVP.TAE.684..BRD.BRD.K50140147.001.10.1.",1142,8101,14.0970250586347
"ACRIVASTINE..BRD.BRD.K50163129.001.01.4.",-1,9811,-0.0101926409132606
"CANERTINIB..BRD.BRD.K50168500.001.07.9.",3209,6327,50.7191401928244
"KIN001.112..BRD.BRD.K50199947.001.07.9.",-1,9348,-0.0106974753958066
"MM77..BRD.BRD.K50293352.300.02.1.",-1,8784,-0.011384335154827
"UCL.2077..BRD.BRD.K50325075.001.02.1.",-1,7897,-0.0126630365961758
"SR.3576..BRD.BRD.K50378376.001.01.8.",-1,9450,-0.0105820105820106
"XMD.8.92..BRD.BRD.K50387473.001.11.0.",-1,6155,-0.016246953696182
"FENOFIBRATE..BRD.BRD.K50388907.001.30.4.",6071,6959,87.2395459117689
"MECLOFENAMIC.ACID..BRD.BRD.K50398167.236.22.7.",6278,10159,61.7974210060045
"HYCANTHONE..BRD.BRD.K50406511.001.26.0.",-1,8973,-0.0111445447453472
"ETICLOPRIDE..BRD.BRD.K50417881.003.17.4.",6798,8640,78.6805555555556
"CLOMETHIAZOLE..BRD.BRD.K50422030.001.05.3.",-1,7950,-0.0125786163522013
"RANIRESTAT..BRD.BRD.K50489389.001.01.8.",5029,10787,46.6209326040604
"BROMINDIONE..BRD.BRD.K50490982.001.09.9.",5305,9469,56.0249234343648
"SRC.KINASE.INHIBITOR.I..BRD.BRD.K50495309.001.02.0.",-1,5906,-0.0169319336268202
"TALADEGIB..BRD.BRD.K50498985.001.03.3.",2684,6604,40.6420351302241
"E.2012..BRD.BRD.K50564936.001.01.6.",-1,8693,-0.0115035085701139
"CAPSAICIN..BRD.BRD.K50590187.001.19.9.",7393,9013,82.0259624986131
"PIK.294..BRD.BRD.K50631926.001.02.3.",-1,8737,-0.0114455762847659
"EG00229..BRD.BRD.K50653584.001.01.2.",3686,10597,34.7834292724356
"EPICATECHIN.GALLATE......BRD.BRD.K50660797.001.05.1.",4340,10479,41.4161656646627
"OXIRACETAM..BRD.BRD.K50677762.001.01.5.",1877,7308,25.6841817186645
"GSK2837808A..BRD.BRD.K50679358.001.02.9.",-1,12092,-0.00826993053258353
"ELN.441958..BRD.BRD.K50699835.001.01.2.",5331,10444,51.0436614324014
"FLUPIRTINE..BRD.BRD.K50720187.051.03.1.",-1,10345,-0.0096665055582407
"CYCLAMIC.ACID..BRD.BRD.K50785021.001.02.1.",-1,7765,-0.0128783000643915
"AMFLUTIZOLE..BRD.BRD.K50813454.001.01.9.",-1,12811,-0.00780579189758801
"PANCURONIUM..BRD.BRD.K50817623.303.05.7.",575,10519,5.46629907785911
"PURVALANOL.A..BRD.BRD.K50836978.001.02.5.",-1,7696,-0.012993762993763
"ACESULFAME.POTASSIUM..BRD.BRD.K50850824.237.04.8.",1863,8829,21.1009174311927
"DIENOGEST..BRD.BRD.K50853363.001.02.3.",1346,10307,13.0590860580188
"SULFAFURAZOLE..BRD.BRD.K50859149.001.19.5.",-1,7757,-0.0128915817970865
"PF.8380..BRD.BRD.K50865540.001.02.3.",2705,12125,22.3092783505155
"TROPISETRON..BRD.BRD.K50866992.003.09.5.",4932,11107,44.4044296389664
"TROPISETRON..BRD.BRD.K50866992.003.10.3.",-1,11423,-0.00875426770550643
"MDL.27531..BRD.BRD.K50888640.001.01.6.",10926,11835,92.319391634981
"GR.103691..BRD.BRD.K50891186.001.04.4.",5533,8779,63.0254015263697
"CARDIONOGEN.1..BRD.BRD.K50905564.001.08.9.",-1,10973,-0.00911327804611319
"SUMATRIPTAN..BRD.BRD.K50938287.036.13.8.",-1,11254,-0.00888572951839346
"ROPIVACAINE..BRD.BRD.K50938786.003.11.8.",3187,7388,43.1375203031944
"TRAMADOL..BRD.BRD.K51033547.003.02.6.",5498,11249,48.875455596053
"COBICISTAT..BRD.BRD.K51040301.001.02.1.",6096,7445,81.8804566823371
"PF.03882845..BRD.BRD.K51041191.001.01.4.",-1,9321,-0.0107284626113078
"PF.03882845..BRD.BRD.K51041191.001.02.9.",1924,9887,19.4598968342268
"TIRASEMTIV..BRD.BRD.K51087630.001.01.6.",6295,10272,61.2830996884735
"SD.2590..BRD.BRD.K51102532.003.02.9.",-1,11067,-0.00903587241348152
"LURASIDONE..BRD.BRD.K51143828.003.03.1.",-1,9270,-0.0107874865156419
"FLUOROMETHYLCHOLINE..BRD.BRD.K51199656.003.01.4.",3756,9513,39.4828129927468
"ETHIONAMIDE..BRD.BRD.K51207550.001.23.0.",7256,11357,63.890111825306
"IPRAGLIFLOZIN.L.PROLINE..BRD.BRD.K51247865.001.01.2.",617,9961,6.19415721313121
"SARCOSINE..BRD.BRD.K51263939.001.08.6.",-1,10197,-0.00980680592331078
"M.25..BRD.BRD.K51265828.001.01.0.",2511,11375,22.0747252747253
"PALBOCICLIB..BRD.BRD.K51313569.003.03.3.",-1,4832,-0.0206953642384106
"FENBENDAZOLE..BRD.BRD.K51318897.001.15.3.",133,7478,1.77855041454934
"MEGLITINIDE..BRD.BRD.K51324732.001.01.0.",605,9183,6.58826091691168
"AZM.475271..BRD.BRD.K51329597.001.02.9.",-1,5613,-0.0178157847853198
"SIRAMESINE..BRD.BRD.K51333959.003.01.3.",4850,6753,71.8199318821265
"KUROMANIN..BRD.BRD.K51337109.003.01.3.",2252,12405,18.1539701733172
"TOREMIFENE..BRD.BRD.K51350053.048.16.5.",393,6435,6.10722610722611
"AMEZINIUM..BRD.BRD.K51387999.067.01.6.",6326,9795,64.5839714139867
"DEXTROSE..BRD.BRD.K51431759.001.02.9.",5340,7811,68.365126104212
"DEMECARIUM..BRD.BRD.K51471001.303.04.7.",1372,12295,11.1590077267182
"TAURINE..BRD.BRD.K51474575.001.10.4.",-1,11880,-0.00841750841750842
"LDN.27219..BRD.BRD.K51485109.001.02.9.",4578,6769,67.6318510858325
"RITONAVIR..BRD.BRD.K51485625.001.08.4.",-1,10032,-0.00996810207336523
"LAZABEMIDE..BRD.BRD.K51486818.003.02.8.",8188,8602,95.1871657754011
"TEIJIN.COMPOUND.1..BRD.BRD.K51528698.003.01.4.",-1,11531,-0.00867227473766369
"RO.25.6981..BRD.BRD.K51541829.050.01.0.",-1,10893,-0.00918020747268888
"CABOZANTINIB..BRD.BRD.K51544265.001.04.2.",2021,8064,25.062003968254
"TPCA.1..BRD.BRD.K51575138.001.13.2.",3983,7011,56.8107260019969
"DAPOXETINE..BRD.BRD.K51579475.003.02.4.",-1,7425,-0.0134680134680135
"ILOMASTAT..BRD.BRD.K51662849.001.05.4.",-1,10720,-0.00932835820895522
"ILOMASTAT..BRD.BRD.K51662849.001.08.8.",8292,12368,67.0439844760673
"LEVOSULPIRIDE..BRD.BRD.K51671335.001.10.6.",6269,10925,57.3821510297483
"ERYTHROMYCIN.ETHYLSUCCINATE..BRD.BRD.K51677086.001.12.0.",-1,12836,-0.00779058896852602
"BUPICOMIDE..BRD.BRD.K51700582.001.01.2.",6902,9722,70.9936227113763
"DIPHENCYPRONE..BRD.BRD.K51730347.001.06.4.",-1,10682,-0.00936154278225051
"HYDROXYUREA..BRD.BRD.K51747290.001.12.3.",-1,6477,-0.0154392465647676
"HYDROXYUREA..BRD.BRD.K51747290.001.13.1.",-1,9940,-0.0100603621730382
"ALFADOLONE.ACETATE..BRD.BRD.K51751936.001.09.1.",-1,7557,-0.0132327643244674
"JNJ.17203212..BRD.BRD.K51770398.001.01.9.",368,8541,4.30862896616321
"TC.S.7006..BRD.BRD.K51776215.001.03.9.",183,8498,2.15344787008708
"ALACEPRIL..BRD.BRD.K51784806.001.01.6.",1242,10739,11.5653226557408
"P276.00..BRD.BRD.K51791723.003.01.7.",810,6663,12.1566861773976
"TEMEFOS..BRD.BRD.K51805276.001.10.9.",-1,12292,-0.00813537260006508
"QUINOLINIC.ACID..BRD.BRD.K51885093.001.11.2.",911,5534,16.4618720636068
"AZELIRAGON..BRD.BRD.K51899933.001.02.6.",2912,7017,41.4992161892547
"NEMORUBICIN..BRD.BRD.K51911221.001.01.2.",664,5417,12.2577072180174
"IODOPHENPROPIT..BRD.BRD.K51918615.303.02.9.",5452,9909,55.0206882631951
"BILASTINE..BRD.BRD.K51937257.001.01.4.",1296,9532,13.5963071758288
"IOPODIC.ACID..BRD.BRD.K51956333.001.03.8.",2989,10053,29.7324181836268
"BIIB021..BRD.BRD.K51967704.001.03.6.",768,5408,14.2011834319527
"METRONIDAZOLE..BRD.BRD.K52020312.001.26.8.",4099,9018,45.453537369705
"CERULENIN..BRD.BRD.K52075040.001.09.7.",7757,11260,68.8898756660746
"OXIBENDAZOLE..BRD.BRD.K52075715.001.06.7.",288,9075,3.17355371900826
"NANDROLONE..BRD.BRD.K52080565.001.09.2.",2155,7157,30.1103814447394
"YM.244769..BRD.BRD.K52087522.300.02.9.",-1,8874,-0.0112688753662384
"CP.339818..BRD.BRD.K52113681.003.02.1.",2014,7473,26.9503546099291
"ANASTROZOLE..BRD.BRD.K52172416.001.11.4.",9047,9128,99.112620508326
"ICI.63197..BRD.BRD.K52219182.001.02.4.",4269,8985,47.5125208681135
"R547..BRD.BRD.K52233191.001.02.4.",1087,6903,15.7467767637259
"CHLORHEXIDINE..BRD.BRD.K52256627.300.06.6.",1234,10976,11.2427113702624
"CHINIOFON..BRD.BRD.K52284881.236.02.4.",5833,10206,57.1526553008034
"TACEDINALINE..BRD.BRD.K52313696.001.12.3.",-1,11696,-0.0085499316005472
"GR.159897..BRD.BRD.K52394958.001.02.7.",-1,8239,-0.0121373953149654
"CF102..BRD.BRD.K52396582.001.06.7.",9092,10524,86.3930064614215
"AMPEROZIDE..BRD.BRD.K52397688.003.06.4.",2060,9910,20.7870837537841
"CLOBAZAM..BRD.BRD.K52408781.001.02.8.",-1,5186,-0.0192826841496336
"SULFISOMIDIN..BRD.BRD.K52416806.001.05.9.",8474,9954,85.1316053847699
"KAINIC.ACID..BRD.BRD.K52459018.001.09.1.",1855,8301,22.346705216239
"ALPROSTADIL..BRD.BRD.K52459643.001.17.7.",7012,9706,72.2439728003297
"ICI.215.001..BRD.BRD.K52487250.003.01.2.",8339,11312,73.7181753889675
"SC.19220..BRD.BRD.K52512893.001.08.9.",-1,10024,-0.00997605746209098
"N.ACETYLCARNOSINE..BRD.BRD.K52523550.001.01.5.",-1,10512,-0.00951293759512938
"MONOSODIUM.ALPHA.LUMINOL..BRD.BRD.K52559566.001.02.9.",-1,7858,-0.0127258844489692
"TGR.1202..BRD.BRD.K52579889.001.01.9.",-1,7833,-0.0127665007021575
"MOFEGILINE..BRD.BRD.K52598503.003.01.1.",7363,10392,70.8525789068514
"INOSITOL..BRD.BRD.K52618540.001.09.9.",-1,11577,-0.00863781636002419
"ML786..BRD.BRD.K52644305.300.02.9.",-1,5459,-0.0183183733284484
"LIDOCAINE..BRD.BRD.K52662033.003.21.2.",7694,10269,74.9245301392541
"CIS.UROCANIC.ACID..BRD.BRD.K52670952.003.01.4.",871,7841,11.108277005484
"ALTINICLINE..BRD.BRD.K52681925.050.01.6.",9040,9307,97.1311915762329
"PCO.400..BRD.BRD.K52721684.001.04.8.",-1,11628,-0.0085999312005504
"KIN001.201..BRD.BRD.K52751261.001.06.1.",1911,8746,21.8499885662017
"DIRITHROMYCIN..BRD.BRD.K52756523.001.24.7.",-1,11379,-0.00878811846383689
"EPOTHILONE.D..BRD.BRD.K52762805.001.01.2.",376,8241,4.56255308821745
"IVACAFTOR..BRD.BRD.K52818472.001.02.2.",6105,7689,79.3991416309013
"GDC.0941..BRD.BRD.K52911425.001.09.8.",-1,6884,-0.0145264381173736
"LTA..BRD.BRD.K52914072.001.01.5.",980,9836,9.96339975599837
"MITIGLINIDE..BRD.BRD.K52959329.238.01.9.",-1,13045,-0.0076657723265619
"ACETOHEXAMIDE..BRD.BRD.K52960356.001.15.5.",10288,10625,96.8282352941176
"CLOMIPRAMINE..BRD.BRD.K52989797.003.26.4.",-1,9089,-0.0110023104852019
"EACT..BRD.BRD.K53030960.001.01.4.",-1,9825,-0.0101781170483461
"OZAGREL..BRD.BRD.K53061490.003.13.9.",-1,9202,-0.0108672027820039
"X1.5.DICAFFEOYLQUINIC.ACID..BRD.BRD.K53083666.001.01.0.",-1,8890,-0.0112485939257593
"PTEROSTILBENE..BRD.BRD.K53097745.001.01.5.",9753,11714,83.2593477889705
"AZAGUANINE.8..BRD.BRD.K53114651.001.12.7.",566,7444,7.60343901128426
"NIRIDAZOLE..BRD.BRD.K53123955.001.10.5.",5140,10938,46.9921375022856
"LTB4..BRD.BRD.K53124401.001.03.8.",6931,11032,62.8263234227701
"BUTYLATED.HYDROXYTOLUENE..BRD.BRD.K53153417.001.10.4.",-1,6073,-0.0164663263625885
"X7.METHOXYTACRINE..BRD.BRD.K53156626.001.01.3.",-1,9740,-0.0102669404517454
"SIPATRIGINE..BRD.BRD.K53195974.001.01.9.",-1,7338,-0.0136276914690651
"AFALANINE..BRD.BRD.K53205568.001.02.6.",2416,9270,26.0625674217907
"TRIMETOZINE..BRD.BRD.K53220666.001.02.6.",4574,11391,40.1545079448688
"IWP.L6..BRD.BRD.K53234107.001.01.6.",-1,8852,-0.0112968820605513
"APRINDINE..BRD.BRD.K53236343.003.03.7.",5557,11202,49.607212997679
"CITCO..BRD.BRD.K53263234.001.05.2.",-1,10643,-0.00939584703561026
"BAY.61.3606..BRD.BRD.K53281329.300.01.5.",2294,5523,41.5353974289335
"VINPOCETINE..BRD.BRD.K53318339.001.24.9.",8543,10381,82.2945766303824
"ESTRADIOL.ACETATE..BRD.BRD.K53319039.001.01.8.",2633,9173,28.7038046440641
"JW.55..BRD.BRD.K53328210.001.04.4.",-1,11922,-0.00838785438684784
"PROPAGERMANIUM..BRD.BRD.K53382462.001.02.0.",-1,9118,-0.0109673173941654
"BENZOIC.ACID..BRD.BRD.K53397409.001.12.3.",-1,11308,-0.00884329678103997
"PEXMETINIB..BRD.BRD.K53405000.001.02.8.",7977,9865,80.8616320324379
"ASP.4130..BRD.BRD.K53414658.001.08.2.",1616,8356,19.3393968405936
"OTS167..BRD.BRD.K53417444.003.03.1.",665,7698,8.63860743050143
"BI.224436..BRD.BRD.K53422148.001.01.8.",-1,12938,-0.00772916988715412
"YZ9..BRD.BRD.K53438416.001.01.9.",6147,9265,66.3464651915812
"ACADESINE..BRD.BRD.K53448858.001.07.0.",4392,9710,45.2317198764161
"CTS.1027..BRD.BRD.K53508936.001.01.0.",1871,7885,23.7285986049461
"FLUVOXAMINE..BRD.BRD.K53517854.051.01.4.",-1,9743,-0.0102637791234733
"ARCTIGENIN..BRD.BRD.K53523901.001.04.4.",2894,7591,38.1240943222237
"U.50488......BRD.BRD.K53532120.003.09.5.",8981,9938,90.3702958341719
"U.50488......BRD.BRD.K53532120.003.11.1.",536,11447,4.68244955010046
"AURORA.A.INHIBITOR.I..BRD.BRD.K53561341.001.07.5.",5183,10348,50.0869733281794
